,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
7769,TXN_9857832,Tea,3.0,1.5,4.5,Cash,In-store,2023-03-31
7770,TXN_5038122,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-08-11
7771,TXN_8984085,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-08-17
7772,TXN_8830264,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-11-23
7773,TXN_9696074,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-06-24
7774,TXN_9579637,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-06-26
7775,TXN_7907786,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-09-20
7776,TXN_5316852,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-04-08
7777,TXN_1292430,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-03-09
7778,TXN_2470530,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-03-21
7779,TXN_6498718,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-03-18
7780,TXN_1602435,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-12-01
7781,TXN_1434598,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-11-18
7782,TXN_9871036,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-07-02
7783,TXN_2073001,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-11-22
7784,TXN_9284622,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-05-15
7785,TXN_7815076,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-12-16
7786,TXN_6897172,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-12-08
7787,TXN_3783903,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-06-25
7788,TXN_4378637,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-05-12
7789,TXN_7514047,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-03-08
7790,TXN_4375708,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-01
7791,TXN_9775984,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-10-09
7792,TXN_1708928,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-08-03
7793,TXN_2352685,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-08-03
7794,TXN_1625754,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-08-03
7795,TXN_9567915,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-06-30
7796,TXN_4062634,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-04-05
7797,TXN_6624397,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-04-30
7798,TXN_2991733,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-04-13
7799,TXN_8978924,Salad,5.0,5.0,25.0,Cash,In-store,2023-10-09
7800,TXN_2404800,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-01-28
7801,TXN_4501915,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-12-04
7802,TXN_7166936,Cookie,4.0,1.0,4.0,Cash,In-store,2023-09-25
7803,TXN_7645250,Juice,2.0,3.0,6.0,Cash,In-store,2023-10-09
7804,TXN_9231480,Cookie,4.0,1.0,4.0,Cash,In-store,2023-08-28
7805,TXN_4247105,Coffee,5.0,2.0,10.0,Cash,In-store,2023-04-14
7806,TXN_8732935,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-08-06
7807,TXN_3270584,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-01-10
7808,TXN_8258798,Coffee,3.0,2.0,6.0,Cash,In-store,2023-10-18
7809,TXN_7412012,Coffee,1.0,2.0,2.0,Cash,In-store,2023-08-02
7810,TXN_1927324,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-08-29
7811,TXN_9159655,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-03-21
7812,TXN_1293057,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-07-03
7813,TXN_8829698,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-03-19
7814,TXN_5056351,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-04-24
7815,TXN_4431264,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-11-14
7816,TXN_7371782,Tea,3.0,1.5,4.5,Cash,In-store,2023-02-26
7817,TXN_7631505,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-07-08
7818,TXN_4331770,Salad,4.0,5.0,20.0,Cash,In-store,2023-06-04
7819,TXN_2593909,Juice,2.0,3.0,6.0,Cash,In-store,2023-02-25
7820,TXN_9728062,Coffee,1.0,2.0,2.0,Cash,In-store,2023-05-01
7821,TXN_7664606,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-07-05
7822,TXN_3359911,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-06-18
7823,TXN_3745153,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-06-30
7824,TXN_2019258,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-02-03
7825,TXN_8153957,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-12
7826,TXN_3437948,Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-11-02
7827,TXN_6874195,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-04-22
7828,TXN_3234146,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-11-14
7829,TXN_5172383,Juice,3.0,3.0,9.0,Cash,In-store,2023-03-28
7830,TXN_9288999,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-05-01
7831,TXN_4205407,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-04-27
7832,TXN_8325722,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-05-27
7833,TXN_3050797,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-09-28
7834,TXN_8731991,Salad,4.0,5.0,20.0,Cash,In-store,2023-01-20
7835,TXN_7387416,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-12-15
7836,TXN_2244418,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-10-15
7837,TXN_2638644,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-03-08
7838,TXN_3886177,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-07-17
7839,TXN_2334047,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-11-08
7840,TXN_3888864,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-10-13
7841,TXN_6972491,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-07-02
7842,TXN_8886791,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-07-09
7843,TXN_4356114,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-05-05
7844,TXN_2097023,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-11-10
7845,TXN_2726749,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-05-19
7846,TXN_3357336,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-02-20
7847,TXN_3529354,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-06
7848,TXN_9738339,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-07-09
7849,TXN_1046659,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-12-14
7850,TXN_2032049,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-10-12
7851,TXN_7251037,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-08-17
7852,TXN_9891576,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-04-28
7853,TXN_5315818,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-02-06
7854,TXN_9830755,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-06-24
7855,TXN_8833319,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-10-01
7856,TXN_4353750,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-03-02
7857,TXN_8809659,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-01-16
7858,TXN_2104550,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-09-08
7859,TXN_7554731,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-02-02
7860,TXN_8743142,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-09-23
7861,TXN_8652021,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-09-23
7862,TXN_3744962,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-07-26
7863,TXN_7312277,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-09-07
7864,TXN_2342308,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-05-20
7865,TXN_7797507,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-06-06
7866,TXN_3121360,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-01-21
7867,TXN_5568416,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-09-06
7868,TXN_7032922,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-08-18
7869,TXN_5734186,Juice,3.0,3.0,9.0,Cash,In-store,2023-04-03
7870,TXN_5107025,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-02-19
7871,TXN_7975387,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-03-23
7872,TXN_5209346,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-02-22
7873,TXN_8947660,Coffee,1.0,2.0,2.0,Cash,In-store,2023-09-03
7874,TXN_6752053,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-05-13
7875,TXN_6571385,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-01-06
7876,TXN_6430534,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-01-29
7877,TXN_6467414,Tea,3.0,1.5,4.5,Cash,In-store,2023-01-06
7878,TXN_2861912,Coffee,3.0,2.0,6.0,Cash,In-store,2023-03-25
7879,TXN_8347965,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-03-17
7880,TXN_9693344,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-01-15
7881,TXN_9801552,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-04-20
7882,TXN_1929109,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-08-18
7883,TXN_8082317,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-08-18
7884,TXN_1569729,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-07-16
7885,TXN_8126049,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-04-09
7886,TXN_2644962,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-04-09
7887,TXN_8991609,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-19
7888,TXN_5000665,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-11-28
7889,TXN_2161255,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-06-08
7890,TXN_6549359,Tea,3.0,1.5,4.5,Cash,In-store,2023-04-21
7891,TXN_8833173,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-03-14
7892,TXN_8449081,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-02-24
7893,TXN_7153321,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-12-19
7894,TXN_2935761,Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-04-01
7895,TXN_7328705,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-09-09
7896,TXN_1419790,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-06
7897,TXN_8970187,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-03-13
7898,TXN_4385632,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-06-18
7899,TXN_4343133,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-03-04
7900,TXN_7712544,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-05-06
7901,TXN_6904952,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-04
7902,TXN_4023091,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-07-24
7903,TXN_6005707,Juice,4.0,3.0,12.0,Cash,In-store,2023-02-06
7904,TXN_9824238,Tea,5.0,1.5,7.5,Cash,In-store,2023-07-14
7905,TXN_2867795,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-06-26
7906,TXN_8434259,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-06-30
7907,TXN_5437961,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-06-30
7908,TXN_3440463,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-04-04
7909,TXN_1242840,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-26
7910,TXN_2997717,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-10-19
7911,TXN_4440412,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-04-15
7912,TXN_9897583,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-01-20
7913,TXN_9772498,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-08-21
7914,TXN_7908929,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-11-18
7915,TXN_6411390,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-09-07
7916,TXN_5784400,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-11-25
7917,TXN_9660737,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-05-19
7918,TXN_9719954,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-09-23
7919,TXN_3287282,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-09-23
7920,TXN_6068074,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-06-01
7921,TXN_2265329,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-12-23
7922,TXN_8500316,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-03-10
7923,TXN_4235472,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-12-22
7924,TXN_1701798,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-07-24
7925,TXN_4352950,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-02-06
7926,TXN_4807899,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-07-03
7927,TXN_4916085,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-03-03
7928,TXN_2102950,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-12-07
7929,TXN_5530180,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-09-06
7930,TXN_6774559,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-02-18
7931,TXN_7914312,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-06-06
7932,TXN_5282804,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-12-01
7933,TXN_6526078,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-11-07
7934,TXN_4070040,Cake,1.0,3.0,3.0,Cash,In-store,2023-11-08
7935,TXN_2210019,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-12-05
7936,TXN_4727260,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-01-30
7937,TXN_2617632,Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-10-17
7938,TXN_5585601,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-05-28
7939,TXN_8019306,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-05-21
7940,TXN_6469563,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-03-04
7941,TXN_4059695,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-12-30
7942,TXN_3799280,Coffee,5.0,2.0,10.0,Cash,In-store,2023-09-23
7943,TXN_1454024,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-07-19
7944,TXN_2749862,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-07-19
7945,TXN_3863625,Salad,5.0,5.0,25.0,Cash,In-store,2023-09-04
7946,TXN_2928676,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-06-09
7947,TXN_4030763,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-06-17
7948,TXN_6853830,Tea,5.0,1.5,7.5,Cash,In-store,2023-07-13
7949,TXN_3877643,Juice,4.0,3.0,12.0,Cash,In-store,2023-11-15
7950,TXN_9395554,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-03-31
7951,TXN_3755657,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-03-24
7952,TXN_6987232,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-02
7953,TXN_8045032,Juice,4.0,3.0,12.0,Cash,In-store,2023-02-20
7954,TXN_3288233,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-12-24
7955,TXN_4231121,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-09-01
7956,TXN_2489067,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-07-05
7957,TXN_7293600,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-10-28
7958,TXN_3147874,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-11-11
7959,TXN_5279293,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-11-11
7960,TXN_3488082,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-12
7961,TXN_3342106,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-01-14
7962,TXN_3713880,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-06-30
7963,TXN_1967032,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-01-12
7964,TXN_6587151,Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-10-07
7965,TXN_2630698,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-08-22
7966,TXN_3632558,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-08-10
7967,TXN_8228500,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-04-15
7968,TXN_9708632,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-10-10
7969,TXN_3543930,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-10-10
7970,TXN_3508619,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-09-04
7971,TXN_4553403,Coffee,5.0,2.0,10.0,Cash,In-store,2023-06-20
7972,TXN_5747509,Cookie,2.0,1.0,2.0,Cash,In-store,2023-10-30
7973,TXN_7910572,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-07-07
7974,TXN_9012517,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-10-21
7975,TXN_8237192,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-10-03
7976,TXN_5303092,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-05-05
7977,TXN_3136657,Cake,2.0,3.0,6.0,Cash,In-store,2023-09-21
7978,TXN_3865641,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-09-15
7979,TXN_1049697,Tea,3.0,1.5,4.5,Cash,In-store,2023-10-08
7980,TXN_3420316,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-10-31
7981,TXN_6568307,Coffee,1.0,2.0,2.0,Cash,In-store,2023-07-16
7982,TXN_8281347,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-08-11
7983,TXN_8353202,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-06-14
7984,TXN_7377398,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-02-26
7985,TXN_6915068,Juice,2.0,3.0,6.0,Cash,In-store,2023-11-26
7986,TXN_8704802,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-08-30
7987,TXN_1983422,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-06-26
7988,TXN_1603186,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-10-13
7989,TXN_5572520,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-05-14
7990,TXN_2021680,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-08-16
7991,TXN_9220900,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-06-19
7992,TXN_6123007,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-05-28
7993,TXN_2832660,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-01-08
7994,TXN_7697496,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-06-18
7995,TXN_9802838,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-02-15
7996,TXN_4011509,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-11-10
7997,TXN_6786730,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-04-15
7998,TXN_3641356,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-07-26
7999,TXN_8245502,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-03-16
8000,TXN_3645818,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-18
8001,TXN_1318238,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-09-23
8002,TXN_1970180,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-02
8003,TXN_5415223,Tea,2.0,1.5,3.0,Cash,In-store,2023-09-02
8004,TXN_4777601,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-08-18
8005,TXN_5110688,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-05-09
8006,TXN_7497122,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-03-23
8007,TXN_4870483,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-03-03
8008,TXN_3003979,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-01-08
8009,TXN_3838923,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-06-03
8010,TXN_1998143,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-12-10
8011,TXN_2458782,Salad,1.0,5.0,5.0,Cash,In-store,2023-04-15
8012,TXN_1256513,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-02-21
8013,TXN_6266187,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-10-02
8014,TXN_9432758,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-02
8015,TXN_1254663,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-08-15
8016,TXN_7174856,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-05-03
8017,TXN_5548756,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-09-09
8018,TXN_2736267,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-03-17
8019,TXN_1990997,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-03-27
8020,TXN_3820150,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-05-10
8021,TXN_7325508,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-05-27
8022,TXN_5398134,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-10-01
8023,TXN_6563365,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-06-03
8024,TXN_1936447,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-10-28
8025,TXN_8469087,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-11-06
8026,TXN_5556985,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-11-15
8027,TXN_8621589,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-11-15
8028,TXN_9901097,Coffee,1.0,2.0,2.0,Cash,In-store,2023-01-07
8029,TXN_8783484,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-11-20
8030,TXN_9599703,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-09-25
8031,TXN_1353248,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-09-03
8032,TXN_2470745,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-01-10
8033,TXN_1266598,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-04-05
8034,TXN_5445994,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-06-11
8035,TXN_5689687,Cake,5.0,3.0,15.0,Cash,In-store,2023-06-04
8036,TXN_2208733,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-06-20
8037,TXN_4694285,Tea,3.0,1.5,4.5,Cash,In-store,2023-01-25
8038,TXN_3829375,Juice,5.0,3.0,15.0,Cash,In-store,2023-12-18
8039,TXN_1932224,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-09-09
8040,TXN_5468153,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-12-15
8041,TXN_9363711,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-11-23
8042,TXN_6845073,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-04-05
8043,TXN_1621227,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-03-17
8044,TXN_1691313,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-17
8045,TXN_4007522,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-12-20
8046,TXN_3175177,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-10-24
8047,TXN_9282265,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-03-20
8048,TXN_8265257,Coffee,1.0,2.0,2.0,Cash,In-store,2023-10-25
8049,TXN_5425668,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-04-09
8050,TXN_7738455,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-06-05
8051,TXN_7349681,Salad,1.0,5.0,5.0,Cash,In-store,2023-08-09
8052,TXN_2660576,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-05-15
8053,TXN_2101934,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-11-27
8054,TXN_1525583,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-05-20
8055,TXN_6110108,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-02-10
8056,TXN_9205425,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-16
8057,TXN_9306482,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-01-16
8058,TXN_8407849,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-05-05
8059,TXN_3162244,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-12-15
8060,TXN_9121687,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-05-13
8061,TXN_3182191,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-07-21
8062,TXN_4734366,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-20
8063,TXN_4430006,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-01-14
8064,TXN_7341975,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-07-29
8065,TXN_8787149,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-04-20
8066,TXN_4224284,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-09-04
8067,TXN_2177436,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-03-13
8068,TXN_5097542,Cake,5.0,3.0,15.0,Cash,In-store,2023-05-15
8069,TXN_4260738,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-11-15
8070,TXN_5402821,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-11-29
8071,TXN_4130343,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-12-08
8072,TXN_3028667,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-11-24
8073,TXN_6849062,Coffee,5.0,2.0,10.0,Cash,In-store,2023-07-30
